"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"2220-65_1_S17","","Stop 65 1 S17","21.112455","105.8918","","","0","","","","0","",""
"2220-65_1_S18","","Stop 65 1 S18","21.10745","105.886147","","","0","","","","0","",""
"2220-65_1_S19","","Stop 65 1 S19","21.10294","105.885194","","","0","","","","0","",""
"2220-65_1_S22","","Stop 65 1 S22","21.102328","105.868502","","","0","","","","0","",""
"2220-65_1_S23","","Stop 65 1 S23","21.097755","105.867077","","","0","","","","0","",""
"2220-65_1_S24","","Stop 65 1 S24","21.092002","105.86722","","","0","","","","0","",""
"2220-65_1_S25","","Stop 65 1 S25","21.085085","105.871786","","","0","","","","0","",""
"2220-65_2_S10","","Stop 65 2 S10","21.085201","105.872115","","","0","","","","0","",""
"2220-65_2_S11","","Stop 65 2 S11","21.092079","105.867473","","","0","","","","0","",""
"2220-65_2_S12","","Stop 65 2 S12","21.096521","105.867074","","","0","","","","0","",""
"2220-65_2_S13","","Stop 65 2 S13","21.10219","105.868889","","","0","","","","0","",""
"2220-65_2_S15","","Stop 65 2 S15","21.102901","105.885567","","","0","","","","0","",""
"2220-65_2_S16","","Stop 65 2 S16","21.107184","105.886462","","","0","","","","0","",""
"2220-65_2_S17","","Stop 65 2 S17","21.11235","105.89189","","","0","","","","0","",""
"2220-65_2_S18","","Stop 65 2 S18","21.11663","105.890635","","","0","","","","0","",""
"2220-65_2_S19","","Stop 65 2 S19","21.126205","105.882098","","","0","","","","0","",""
"2220-65_2_S20","","Stop 65 2 S20","21.133754","105.873506","","","0","","","","0","",""
"2220-65_2_S24","","Stop 65 2 S24","21.143899","105.856073","","","0","","","","0","",""
"2220-65_2_S25","","Stop 65 2 S25","21.15098","105.860874","","","0","","","","0","",""
"2220-65_2_S26","","Stop 65 2 S26","21.154959","105.862397","","","0","","","","0","",""
"2220-65_2_S27","","Stop 65 2 S27","21.160232","105.863958","","","0","","","","0","",""
"2220-65_2_S28","","Stop 65 2 S28","21.165219","105.866261","","","0","","","","0","",""
"2220-65_2_S29","","Stop 65 2 S29","21.167408","105.869878","","","0","","","","0","",""
"2220-65_2_S30","","Stop 65 2 S30","21.169464","105.879509","","","0","","","","0","",""
"2220-65_2_S31","","Stop 65 2 S31","21.173004","105.891996","","","0","","","","0","",""
"2220-65_2_S32","","Stop 65 2 S32","21.173518","105.899154","","","0","","","","0","",""
"2220-65_2_S33","","Stop 65 2 S33","21.175879","105.905622","","","0","","","","0","",""
"2220-72_1_S14","","Stop 72 1 S14","20.929064","105.662016","","","0","","","","0","",""
"2220-72_1_S15","","Stop 72 1 S15","20.926121","105.65145","","","0","","","","0","",""
"2220-72_1_S16","","Stop 72 1 S16","20.923218","105.647404","","","0","","","","0","",""
"2220-72_1_S17","","Stop 72 1 S17","20.918554","105.641408","","","0","","","","0","",""
"2220-72_1_S18","","Stop 72 1 S18","20.915699","105.637554","","","0","","","","0","",""
"2220-72_1_S19","","Stop 72 1 S19","20.914575","105.630166","","","0","","","","0","",""
"2220-72_1_S20","","Stop 72 1 S20","20.914426","105.623414","","","0","","","","0","",""
"2220-72_1_S21","","Stop 72 1 S21","20.912429","105.614286","","","0","","","","0","",""
"2220-72_1_S22","","Stop 72 1 S22","20.9103","105.607242","","","0","","","","0","",""
"2220-72_1_S23","","Stop 72 1 S23","20.90842","105.600402","","","0","","","","0","",""
"2220-72_1_S24","","Stop 72 1 S24","20.906395","105.593475","","","0","","","","0","",""
"2220-72_1_S25","","Stop 72 1 S25","20.904519","105.587163","","","0","","","","0","",""
"2220-72_1_S26","","Stop 72 1 S26","20.90218","105.581628","","","0","","","","0","",""
"2220-72_1_S27","","Stop 72 1 S27","20.900535","105.578595","","","0","","","","0","",""
"2220-72_1_S28","","Stop 72 1 S28","20.898651","105.576377","","","0","","","","0","",""
"2220-72_1_S29","","Stop 72 1 S29","20.896575","105.574198","","","0","","","","0","",""
"2220-72_1_S30","","Stop 72 1 S30","20.893969","105.571464","","","0","","","","0","",""
"2220-72_1_S31","","Stop 72 1 S31","20.890436","105.56798","","","0","","","","0","",""
"2220-72_1_S32","","Stop 72 1 S32","20.886253","105.564647","","","0","","","","0","",""
"2220-72_1_S33","","Stop 72 1 S33","20.884253","105.55738","","","0","","","","0","",""
"2220-72_2_S2","","Stop 72 2 S2","20.88637","105.56503","","","0","","","","0","",""
"2220-72_2_S3","","Stop 72 2 S3","20.889869","105.567697","","","0","","","","0","",""
"2220-72_2_S4","","Stop 72 2 S4","20.893836","105.571447","","","0","","","","0","",""
"2220-72_2_S5","","Stop 72 2 S5","20.896384","105.574057","","","0","","","","0","",""
"2220-72_2_S6","","Stop 72 2 S6","20.899001","105.576792","","","0","","","","0","",""
"2220-72_2_S7","","Stop 72 2 S7","20.900384","105.578397","","","0","","","","0","",""
"2220-72_2_S8","","Stop 72 2 S8","20.902202","105.581847","","","0","","","","0","",""
"2220-72_2_S9","","Stop 72 2 S9","20.904575","105.587666","","","0","","","","0","",""
"2220-72_2_S10","","Stop 72 2 S10","20.906393","105.593938","","","0","","","","0","",""
"2220-72_2_S11","","Stop 72 2 S11","20.907994","105.600676","","","0","","","","0","",""
"2220-72_2_S12","","Stop 72 2 S12","20.909898","105.60769","","","0","","","","0","",""
"2220-72_2_S13","","Stop 72 2 S13","20.912016","105.614757","","","0","","","","0","",""
"2220-72_2_S14","","Stop 72 2 S14","20.913651","105.624292","","","0","","","","0","",""
"2220-72_2_S15","","Stop 72 2 S15","20.913723","105.630538","","","0","","","","0","",""
"2220-72_2_S16","","Stop 72 2 S16","20.915257","105.638604","","","0","","","","0","",""
"2220-72_2_S17","","Stop 72 2 S17","20.918006","105.642423","","","0","","","","0","",""
"2220-72_2_S18","","Stop 72 2 S18","20.922574","105.648347","","","0","","","","0","",""
"2220-72_2_S19","","Stop 72 2 S19","20.925501","105.652202","","","0","","","","0","",""
"2220-72_2_S20","","Stop 72 2 S20","20.92832","105.662374","","","0","","","","0","",""
"2220-72_2_S21","","Stop 72 2 S21","20.928702","105.673785","","","0","","","","0","",""
"2220-72_2_S22","","Stop 72 2 S22","20.928864","105.679835","","","0","","","","0","",""
"2220-72_2_S23","","Stop 72 2 S23","20.9285","105.685476","","","0","","","","0","",""
"2220-72_2_S24","","Stop 72 2 S24","20.925039","105.689941","","","0","","","","0","",""
"2220-72_2_S25","","Stop 72 2 S25","20.924043","105.695906","","","0","","","","0","",""
"2220-72_2_S26","","Stop 72 2 S26","20.924502","105.70286","","","0","","","","0","",""
"2220-72_2_S35","","Stop 72 2 S35","20.950018","105.747176","","","0","","","","0","",""
"2220-74_1_S20","","Stop 74 1 S20","21.003283","105.629362","","","0","","","","0","",""
"2220-74_1_S22","","Stop 74 1 S22","21.001801","105.605681","","","0","","","","0","",""
"2220-74_1_S33","","Stop 74 1 S33","21.022104","105.520775","","","0","","","","0","",""
"2220-74_1_S34","","Stop 74 1 S34","21.026434","105.519918","","","0","","","","0","",""
"2220-74_1_S35","","Stop 74 1 S35","21.032716","105.516158","","","0","","","","0","",""
"2220-74_1_S36","","Stop 74 1 S36","21.048068","105.506574","","","0","","","","0","",""
"2220-74_1_S37","","Stop 74 1 S37","21.053379","105.502234","","","0","","","","0","",""
"2220-74_1_S38","","Stop 74 1 S38","21.058118","105.49915","","","0","","","","0","",""
"2220-74_1_S39","","Stop 74 1 S39","21.061259","105.498008","","","0","","","","0","",""
"2220-74_1_S40","","Stop 74 1 S40","21.074584","105.502025","","","0","","","","0","",""
"2220-74_1_S41","","Stop 74 1 S41","21.081817","105.503405","","","0","","","","0","",""
"2220-74_1_S42","","Stop 74 1 S42","21.08729","105.501733","","","0","","","","0","",""
"2220-74_1_S43","","Stop 74 1 S43","21.100371","105.498242","","","0","","","","0","",""
"2220-74_1_S44","","Stop 74 1 S44","21.111697","105.495565","","","0","","","","0","",""
"2220-74_1_S45","","Stop 74 1 S45","21.115194","105.495565","","","0","","","","0","",""
"2220-74_1_S46","","Stop 74 1 S46","21.115301","105.492924","","","0","","","","0","",""
"2220-74_1_S47","","Stop 74 1 S47","21.115087","105.484286","","","0","","","","0","",""
"2220-74_1_S48","","Stop 74 1 S48","21.11448","105.479004","","","0","","","","0","",""
"2220-74_1_S49","","Stop 74 1 S49","21.113588","105.469118","","","0","","","","0","",""
"2220-74_1_S50","","Stop 74 1 S50","21.11084","105.460516","","","0","","","","0","",""
"2220-74_1_S51","","Stop 74 1 S51","21.110269","105.446811","","","0","","","","0","",""
"2220-74_1_S52","","Stop 74 1 S52","21.111328","105.444425","","","0","","","","0","",""
"2220-74_1_S53","","Stop 74 1 S53","21.113647","105.4403","","","0","","","","0","",""
"2220-74_2_S2","","Stop 74 2 S2","21.110791","105.443995","","","0","","","","0","",""
"2220-74_2_S3","","Stop 74 2 S3","21.1096","105.446208","","","0","","","","0","",""
"2220-74_2_S4","","Stop 74 2 S4","21.109986","105.460774","","","0","","","","0","",""
"2220-74_2_S5","","Stop 74 2 S5","21.11308","105.470649","","","0","","","","0","",""
"2220-74_2_S6","","Stop 74 2 S6","21.114091","105.47975","","","0","","","","0","",""
"2220-74_2_S7","","Stop 74 2 S7","21.114061","105.485491","","","0","","","","0","",""
"2220-74_2_S8","","Stop 74 2 S8","21.114537","105.493016","","","0","","","","0","",""
"2220-74_2_S9","","Stop 74 2 S9","21.115191","105.495008","","","0","","","","0","",""
"2220-74_2_S10","","Stop 74 2 S10","21.111117","105.49477","","","0","","","","0","",""
"2220-74_2_S11","","Stop 74 2 S11","21.101293","105.496958","","","0","","","","0","",""
"2220-74_2_S12","","Stop 74 2 S12","21.087162","105.500987","","","0","","","","0","",""
"2220-74_2_S13","","Stop 74 2 S13","21.081166","105.502272","","","0","","","","0","",""
"2220-74_2_S14","","Stop 74 2 S14","21.074075","105.500892","","","0","","","","0","",""
"2220-74_2_S15","","Stop 74 2 S15","21.069173","105.499084","","","0","","","","0","",""
"2220-74_2_S16","","Stop 74 2 S16","21.060893","105.496704","","","0","","","","0","",""
"2220-74_2_S17","","Stop 74 2 S17","21.052851","105.501225","","","0","","","","0","",""
"2220-74_2_S18","","Stop 74 2 S18","21.046426","105.506079","","","0","","","","0","",""
"2220-74_2_S19","","Stop 74 2 S19","21.032911","105.514788","","","0","","","","0","",""
"2220-74_2_S20","","Stop 74 2 S20","21.026725","105.518738","","","0","","","","0","",""
"2220-74_2_S21","","Stop 74 2 S21","21.021538","105.519832","","","0","","","","0","",""
"2220-74_2_S47","","Stop 74 2 S47","21.013433","105.776009","","","0","","","","0","",""
"2220-74_2_S48","","Stop 74 2 S48","21.016733","105.780659","","","0","","","","0","",""
"2220-84_1_S7","","Stop 84 1 S7","21.027466","105.773742","","","0","","","","0","",""
"2220-84_1_S14","","Stop 84 1 S14","21.018183","105.796142","","","0","","","","0","",""
"2220-84_1_S17","","Stop 84 1 S17","21.009633","105.804425","","","0","","","","0","",""
"2220-84_1_S25","","Stop 84 1 S25","20.999317","105.821758","","","0","","","","0","",""
"2220-84_1_S26","","Stop 84 1 S26","20.997334","105.824224","","","0","","","","0","",""
"2220-84_1_S29","","Stop 84 1 S29","20.988534","105.834774","","","0","","","","0","",""
"2220-84_1_S30","","Stop 84 1 S30","20.982451","105.834924","","","0","","","","0","",""
"2220-84_1_S31","","Stop 84 1 S31","20.976401","105.835708","","","0","","","","0","",""
"2220-84_1_S32","","Stop 84 1 S32","20.972884","105.835808","","","0","","","","0","",""
"2220-84_1_S37","","Stop 84 1 S37","20.963868","105.830308","","","0","","","","0","",""
"2220-84_2_S5","","Stop 84 2 S5","20.973034","105.835774","","","0","","","","0","",""
"2220-84_2_S6","","Stop 84 2 S6","20.977267","105.835824","","","0","","","","0","",""
"2220-84_2_S7","","Stop 84 2 S7","20.982132","105.835068","","","0","","","","0","",""
"2220-84_2_S8","","Stop 84 2 S8","20.988784","105.834808","","","0","","","","0","",""
"2220-84_2_S11","","Stop 84 2 S11","20.997434","105.824058","","","0","","","","0","",""
"2220-84_2_S12","","Stop 84 2 S12","20.999554","105.821669","","","0","","","","0","",""
"2220-84_2_S17","","Stop 84 2 S17","21.0118","105.816508","","","0","","","","0","",""
"2220-84_2_S20","","Stop 84 2 S20","21.009617","105.804475","","","0","","","","0","",""
"2220-84_2_S22","","Stop 84 2 S22","21.018266","105.796258","","","0","","","","0","",""
"2220-84_2_S29","","Stop 84 2 S29","21.026733","105.773109","","","0","","","","0","",""
"2220-84_2_S31","","Stop 84 2 S31","21.029064","105.765765","","","0","","","","0","",""
"2220-84_2_S32","","Stop 84 2 S32","21.030073","105.762262","","","0","","","","0","",""
"2220-84_2_S33","","Stop 84 2 S33","21.029116","105.761176","","","0","","","","0","",""
"2220-85_1_S2","","Stop 85 1 S2","21.031505","105.792371","","","0","","","","0","",""
"2220-85_1_S4","","Stop 85 1 S4","21.0262","105.791608","","","0","","","","0","",""
"2220-85_1_S6","","Stop 85 1 S6","21.018683","105.791075","","","0","","","","0","",""
"2220-85_1_S11","","Stop 85 1 S11","21.000626","105.797981","","","0","","","","0","",""
"2220-85_1_S23","","Stop 85 1 S23","20.974524","105.786537","","","0","","","","0","",""
"2220-85_1_S26","","Stop 85 1 S26","20.965051","105.771776","","","0","","","","0","",""
"2220-85_2_S2","","Stop 85 2 S2","20.963368","105.768692","","","0","","","","0","",""
"2220-85_2_S3","","Stop 85 2 S3","20.961268","105.767242","","","0","","","","0","",""
"2220-85_2_S4","","Stop 85 2 S4","20.959951","105.771842","","","0","","","","0","",""
"2220-85_2_S5","","Stop 85 2 S5","20.963418","105.776176","","","0","","","","0","",""
"2220-85_2_S8","","Stop 85 2 S8","20.974879","105.787193","","","0","","","","0","",""
"2220-85_2_S18","","Stop 85 2 S18","21.000367","105.798008","","","0","","","","0","",""
"2220-85_2_S23","","Stop 85 2 S23","21.018283","105.790975","","","0","","","","0","",""
"2220-85_2_S25","","Stop 85 2 S25","21.026349","105.791575","","","0","","","","0","",""
"2220-85_2_S26","","Stop 85 2 S26","21.029669","105.792255","","","0","","","","0","",""
"2220-85_2_S27","","Stop 85 2 S27","21.034716","105.790625","","","0","","","","0","",""
"2220-86_1_S10","","Stop 86 1 S10","21.214511","105.802808","","","0","","","","0","",""
"2220-86_1_S11","","Stop 86 1 S11","21.217561","105.792225","","","0","","","","0","",""
"2220-86_1_S12","","Stop 86 1 S12","21.213255","105.803141","","","0","","","","0","",""
"2220-86_2_S2","","Stop 86 2 S2","21.214384","105.79977","","","0","","","","0","",""
"2220-86_2_S3","","Stop 86 2 S3","21.217778","105.791055","","","0","","","","0","",""
"2220-86_2_S10","","Stop 86 2 S10","21.023727","105.85713","","","0","","","","0","",""
"2220-86_2_S11","","Stop 86 2 S11","21.024361","105.847762","","","0","","","","0","",""
"2220-86_2_S12","","Stop 86 2 S12","21.024033","105.84129","","","0","","","","0","",""
"2220-87_1_S23","","Stop 87 1 S23","20.996917","105.640745","","","0","","","","0","",""
"2220-87_1_S24","","Stop 87 1 S24","20.992534","105.639129","","","0","","","","0","",""
"2220-87_1_S25","","Stop 87 1 S25","20.98965","105.634971","","","0","","","","0","",""
"2220-87_1_S26","","Stop 87 1 S26","20.987717","105.631667","","","0","","","","0","",""
"2220-87_1_S27","","Stop 87 1 S27","20.98225","105.630212","","","0","","","","0","",""
"2220-87_1_S28","","Stop 87 1 S28","20.969167","105.626946","","","0","","","","0","",""
"2220-87_1_S29","","Stop 87 1 S29","20.962668","105.624996","","","0","","","","0","",""
"2220-87_1_S30","","Stop 87 1 S30","20.953618","105.615812","","","0","","","","0","",""
"2220-87_1_S31","","Stop 87 1 S31","20.940368","105.605363","","","0","","","","0","",""
"2220-87_1_S32","","Stop 87 1 S32","20.936718","105.602879","","","0","","","","0","",""
"2220-87_1_S33","","Stop 87 1 S33","20.932535","105.600413","","","0","","","","0","",""
"2220-87_1_S34","","Stop 87 1 S34","20.925919","105.596446","","","0","","","","0","",""
"2220-87_1_S35","","Stop 87 1 S35","20.918469","105.593963","","","0","","","","0","",""
"2220-87_1_S36","","Stop 87 1 S36","20.910719","105.590313","","","0","","","","0","",""
"2220-87_1_S37","","Stop 87 1 S37","20.906336","105.590746","","","0","","","","0","",""
"2220-87_1_S46","","Stop 87 1 S46","20.883836","105.55613","","","0","","","","0","",""
"2220-87_2_S10","","Stop 87 2 S10","20.906636","105.590946","","","0","","","","0","",""
"2220-87_2_S11","","Stop 87 2 S11","20.910986","105.59043","","","0","","","","0","",""
"2220-87_2_S12","","Stop 87 2 S12","20.919235","105.59418","","","0","","","","0","",""
"2220-87_2_S13","","Stop 87 2 S13","20.926185","105.596613","","","0","","","","0","",""
"2220-87_2_S14","","Stop 87 2 S14","20.932085","105.600046","","","0","","","","0","",""
"2220-87_2_S15","","Stop 87 2 S15","20.937318","105.603279","","","0","","","","0","",""
"2220-87_2_S16","","Stop 87 2 S16","20.940485","105.605529","","","0","","","","0","",""
"2220-87_2_S17","","Stop 87 2 S17","20.954101","105.616412","","","0","","","","0","",""
"2220-87_2_S18","","Stop 87 2 S18","20.963101","105.625379","","","0","","","","0","",""
"2220-87_2_S19","","Stop 87 2 S19","20.969551","105.627129","","","0","","","","0","",""
"2220-87_2_S20","","Stop 87 2 S20","20.982867","105.630462","","","0","","","","0","",""
"2220-87_2_S21","","Stop 87 2 S21","20.987684","105.631662","","","0","","","","0","",""
"2220-87_2_S22","","Stop 87 2 S22","20.988945","105.634237","","","0","","","","0","",""
"2220-87_2_S23","","Stop 87 2 S23","20.992455","105.639138","","","0","","","","0","",""
"2220-87_2_S24","","Stop 87 2 S24","20.996883","105.641012","","","0","","","","0","",""
"2220-88_1_S30","","Stop 88 1 S30","20.994833","105.523381","","","0","","","","0","",""
"2220-88_1_S31","","Stop 88 1 S31","20.983367","105.526398","","","0","","","","0","",""
"2220-88_1_S32","","Stop 88 1 S32","20.976834","105.530601","","","0","","","","0","",""
"2220-88_1_S33","","Stop 88 1 S33","20.973434","105.533681","","","0","","","","0","",""
"2220-88_1_S34","","Stop 88 1 S34","20.960784","105.536548","","","0","","","","0","",""
"2220-88_1_S35","","Stop 88 1 S35","20.954734","105.539931","","","0","","","","0","",""
"2220-88_1_S36","","Stop 88 1 S36","20.943985","105.55383","","","0","","","","0","",""
"2220-88_1_S37","","Stop 88 1 S37","20.941435","105.55683","","","0","","","","0","",""
"2220-88_1_S38","","Stop 88 1 S38","20.931935","105.567847","","","0","","","","0","",""
"2220-88_1_S39","","Stop 88 1 S39","20.926568","105.57138","","","0","","","","0","",""
"2220-88_1_S40","","Stop 88 1 S40","20.920469","105.573663","","","0","","","","0","",""
"2220-88_1_S41","","Stop 88 1 S41","20.911019","105.57708","","","0","","","","0","",""
"2220-88_1_S42","","Stop 88 1 S42","20.904919","105.578547","","","0","","","","0","",""
"2220-88_1_S43","","Stop 88 1 S43","20.898419","105.58023","","","0","","","","0","",""
"2220-88_1_S44","","Stop 88 1 S44","20.894386","105.581013","","","0","","","","0","",""
"2220-88_1_S45","","Stop 88 1 S45","20.888453","105.579097","","","0","","","","0","",""
"2220-88_1_S46","","Stop 88 1 S46","20.88442","105.578497","","","0","","","","0","",""
"2220-88_1_S47","","Stop 88 1 S47","20.878436","105.577463","","","0","","","","0","",""
"2220-88_1_S48","","Stop 88 1 S48","20.87162","105.576397","","","0","","","","0","",""
"2220-88_1_S49","","Stop 88 1 S49","20.866303","105.578263","","","0","","","","0","",""
"2220-88_1_S50","","Stop 88 1 S50","20.86387","105.57948","","","0","","","","0","",""
"2220-88_1_S51","","Stop 88 1 S51","20.863405","105.579472","","","0","","","","0","",""
"2220-88_2_S2","","Stop 88 2 S2","20.86552","105.578764","","","0","","","","0","",""
"2220-88_2_S3","","Stop 88 2 S3","20.86667","105.578213","","","0","","","","0","",""
"2220-88_2_S4","","Stop 88 2 S4","20.873736","105.576913","","","0","","","","0","",""
"2220-88_2_S5","","Stop 88 2 S5","20.87757","105.577463","","","0","","","","0","",""
"2220-88_2_S6","","Stop 88 2 S6","20.886386","105.57888","","","0","","","","0","",""
"2220-88_2_S7","","Stop 88 2 S7","20.89087","105.579714","","","0","","","","0","",""
"2220-88_2_S8","","Stop 88 2 S8","20.895553","105.581113","","","0","","","","0","",""
"2220-88_2_S9","","Stop 88 2 S9","20.899203","105.58033","","","0","","","","0","",""
"2220-88_2_S10","","Stop 88 2 S10","20.906602","105.578247","","","0","","","","0","",""
"2220-88_2_S11","","Stop 88 2 S11","20.911319","105.577213","","","0","","","","0","",""
"2220-88_2_S12","","Stop 88 2 S12","20.920052","105.573947","","","0","","","","0","",""
"2220-88_2_S13","","Stop 88 2 S13","20.925619","105.571897","","","0","","","","0","",""
"2220-88_2_S14","","Stop 88 2 S14","20.932252","105.567647","","","0","","","","0","",""
"2220-88_2_S15","","Stop 88 2 S15","20.939085","105.559614","","","0","","","","0","",""
"2220-88_2_S16","","Stop 88 2 S16","20.941685","105.55678","","","0","","","","0","",""
"2220-88_2_S17","","Stop 88 2 S17","20.944618","105.552314","","","0","","","","0","",""
"2220-88_2_S18","","Stop 88 2 S18","20.955384","105.539431","","","0","","","","0","",""
"2220-88_2_S19","","Stop 88 2 S19","20.961084","105.536598","","","0","","","","0","",""
"2220-88_2_S20","","Stop 88 2 S20","20.973568","105.533715","","","0","","","","0","",""
"2220-88_2_S21","","Stop 88 2 S21","20.978067","105.529781","","","0","","","","0","",""
"2220-88_2_S22","","Stop 88 2 S22","20.984983","105.526265","","","0","","","","0","",""
"2220-88_2_S23","","Stop 88 2 S23","20.990084","105.536131","","","0","","","","0","",""
"2220-89_1_S19","","Stop 89 1 S19","20.996034","105.750859","","","0","","","","0","",""
"2220-89_1_S20","","Stop 89 1 S20","20.995867","105.74431","","","0","","","","0","",""
"2220-89_1_S21","","Stop 89 1 S21","20.994834","105.740126","","","0","","","","0","",""
"2220-89_1_S22","","Stop 89 1 S22","20.993284","105.73436","","","0","","","","0","",""
"2220-89_1_S23","","Stop 89 1 S23","20.990817","105.726293","","","0","","","","0","",""
"2220-89_1_S24","","Stop 89 1 S24","20.989684","105.72216","","","0","","","","0","",""
"2220-89_1_S25","","Stop 89 1 S25","20.98805","105.710994","","","0","","","","0","",""
"2220-89_1_S26","","Stop 89 1 S26","20.987284","105.699061","","","0","","","","0","",""
"2220-89_1_S27","","Stop 89 1 S27","20.981684","105.689194","","","0","","","","0","",""
"2220-89_1_S28","","Stop 89 1 S28","20.982234","105.684194","","","0","","","","0","",""
"2220-89_1_S29","","Stop 89 1 S29","20.979101","105.674144","","","0","","","","0","",""
"2220-89_1_S30","","Stop 89 1 S30","20.980034","105.665961","","","0","","","","0","",""
"2220-89_1_S31","","Stop 89 1 S31","20.977784","105.656428","","","0","","","","0","",""
"2220-89_1_S32","","Stop 89 1 S32","20.983084","105.649028","","","0","","","","0","",""
"2220-89_1_S33","","Stop 89 1 S33","20.991717","105.643128","","","0","","","","0","",""
"2220-89_1_S37","","Stop 89 1 S37","21.0069","105.625912","","","0","","","","0","",""
"2220-89_1_S38","","Stop 89 1 S38","21.012716","105.619612","","","0","","","","0","",""
"2220-89_1_S39","","Stop 89 1 S39","21.02095","105.608746","","","0","","","","0","",""
"2220-89_1_S40","","Stop 89 1 S40","21.024349","105.604363","","","0","","","","0","",""
"2220-89_1_S41","","Stop 89 1 S41","21.030449","105.596563","","","0","","","","0","",""
"2220-89_1_S42","","Stop 89 1 S42","21.041682","105.587896","","","0","","","","0","",""
"2220-89_1_S43","","Stop 89 1 S43","21.051632","105.581763","","","0","","","","0","",""
"2220-89_1_S44","","Stop 89 1 S44","21.056182","105.578813","","","0","","","","0","",""
"2220-89_1_S45","","Stop 89 1 S45","21.059349","105.575247","","","0","","","","0","",""
"2220-89_1_S46","","Stop 89 1 S46","21.065148","105.578413","","","0","","","","0","",""
"2220-89_1_S47","","Stop 89 1 S47","21.073265","105.573347","","","0","","","","0","",""
"2220-89_1_S48","","Stop 89 1 S48","21.084281","105.566764","","","0","","","","0","",""
"2220-89_1_S49","","Stop 89 1 S49","21.090764","105.561697","","","0","","","","0","",""
"2220-89_1_S50","","Stop 89 1 S50","21.097648","105.554914","","","0","","","","0","",""
"2220-89_2_S9","","Stop 89 2 S9","21.097514","105.554864","","","0","","","","0","",""
"2220-89_2_S10","","Stop 89 2 S10","21.090614","105.561747","","","0","","","","0","",""
"2220-89_2_S11","","Stop 89 2 S11","21.083865","105.566864","","","0","","","","0","",""
"2220-89_2_S13","","Stop 89 2 S13","21.065932","105.578363","","","0","","","","0","",""
"2220-89_2_S14","","Stop 89 2 S14","21.059532","105.57528","","","0","","","","0","",""
"2220-89_2_S15","","Stop 89 2 S15","21.055999","105.578746","","","0","","","","0","",""
"2220-89_2_S16","","Stop 89 2 S16","21.051649","105.581563","","","0","","","","0","",""
"2220-89_2_S17","","Stop 89 2 S17","21.041666","105.58773","","","0","","","","0","",""
"2220-89_2_S18","","Stop 89 2 S18","21.030379","105.596454","","","0","","","","0","",""
"2220-89_2_S19","","Stop 89 2 S19","21.024214","105.604276","","","0","","","","0","",""
"2220-89_2_S20","","Stop 89 2 S20","21.021033","105.608463","","","0","","","","0","",""
"2220-89_2_S21","","Stop 89 2 S21","21.012216","105.620062","","","0","","","","0","",""
"2220-89_2_S22","","Stop 89 2 S22","21.005883","105.626579","","","0","","","","0","",""
"2220-89_2_S26","","Stop 89 2 S26","20.99175","105.642828","","","0","","","","0","",""
"2220-89_2_S27","","Stop 89 2 S27","20.983117","105.648728","","","0","","","","0","",""
"2220-89_2_S28","","Stop 89 2 S28","20.977317","105.657528","","","0","","","","0","",""
"2220-89_2_S29","","Stop 89 2 S29","20.980134","105.666745","","","0","","","","0","",""
"2220-89_2_S30","","Stop 89 2 S30","20.978984","105.674111","","","0","","","","0","",""
"2220-89_2_S31","","Stop 89 2 S31","20.982334","105.683428","","","0","","","","0","",""
"2220-89_2_S32","","Stop 89 2 S32","20.981684","105.688878","","","0","","","","0","",""
"2220-89_2_S33","","Stop 89 2 S33","20.987267","105.699494","","","0","","","","0","",""
"2220-89_2_S34","","Stop 89 2 S34","20.98795","105.710194","","","0","","","","0","",""
"2220-89_2_S35","","Stop 89 2 S35","20.9897","105.722527","","","0","","","","0","",""
"2220-89_2_S36","","Stop 89 2 S36","20.990867","105.726593","","","0","","","","0","",""
"2220-89_2_S37","","Stop 89 2 S37","20.993284","105.734626","","","0","","","","0","",""
"2220-89_2_S38","","Stop 89 2 S38","20.994567","105.73946","","","0","","","","0","",""
"2220-89_2_S39","","Stop 89 2 S39","20.996034","105.744876","","","0","","","","0","",""
"2220-89_2_S40","","Stop 89 2 S40","20.9959","105.752276","","","0","","","","0","",""
"2220-90_1_S20","","Stop 90 1 S20","21.214728","105.800292","","","0","","","","0","",""
"2220-90_1_S21","","Stop 90 1 S21","21.217362","105.794092","","","0","","","","0","",""
"2220-90_2_S2","","Stop 90 2 S2","21.214678","105.800508","","","0","","","","0","",""
"2220-90_2_S16","","Stop 90 2 S16","21.039138","105.81524","","","0","","","","0","",""
"2220-91_1_S3","","Stop 91 1 S3","20.954618","105.757093","","","0","","","","0","",""
"2220-91_1_S4","","Stop 91 1 S4","20.947805","105.756693","","","0","","","","0","",""
"2220-91_1_S5","","Stop 91 1 S5","20.943702","105.756626","","","0","","","","0","",""
"2220-91_1_S6","","Stop 91 1 S6","20.937416","105.757337","","","0","","","","0","",""
"2220-91_1_S7","","Stop 91 1 S7","20.928585","105.757859","","","0","","","","0","",""
"2220-91_1_S8","","Stop 91 1 S8","20.916452","105.759276","","","0","","","","0","",""
"2220-91_1_S9","","Stop 91 1 S9","20.910286","105.760659","","","0","","","","0","",""
"2220-91_1_S10","","Stop 91 1 S10","20.902119","105.762209","","","0","","","","0","",""
